node_id,gene_id
6580,29766
6581,29775
6582,29777
6583,29780
6584,29781
6585,29789
6586,29799
6587,29842
6588,29844
6589,29851
6590,29855
6591,29880
6592,29881
6593,29882
6594,29883
6595,29887
6596,29888
6597,29889
6598,29890
6599,29896
6600,29899
6601,29901
6602,29903
6603,29906
6604,29907
6605,29909
6606,29915
6607,29916
6608,29922
6609,29925
6610,29926
6611,29927
6612,29930
6613,29933
6614,29937
6615,29940
6616,29942
6617,29943
6618,29946
6619,29948
6620,29949
6621,29951
6622,29953
6623,29954
6624,29957
6625,29959
6626,29966
6627,29967
6628,29968
6629,29970
6630,29980
6631,29982
6632,29984
6633,29986
6634,29988
6635,29992
6636,29995
6637,30008
6638,30009
6639,30012
6640,30062
6641,30811
6642,30813
6643,30814
6644,30819
6645,30820
6646,30827
6647,30833
6648,30835
6649,30836
6650,30844
6651,30845
6652,30846
6653,30849
6654,30850
6655,30851
6656,30968
6657,43847
6658,43849
6659,49860
6660,50485
6661,50486
6662,50487
6663,50506
6664,50507
6665,50508
6666,50509
6667,50512
6668,50613
6669,50615
6670,50616
6671,50617
6672,50618
6673,50619
6674,50649
6675,50650
6676,50674
6677,50700
6678,50805
6679,50813
6680,50831
6681,50832
6682,50833
6683,50835
6684,50836
6685,50838
6686,50839
6687,50853
6688,50855
6689,50856
6690,50861
6691,50862
6692,50865
6693,50939
6694,50944
6695,50999
6696,51002
6697,51004
6698,51005
6699,51006
6700,51008
6701,51009
6702,51011
6703,51014
6704,51018
6705,51021
6706,51022
6707,51026
6708,51027
6709,51031
6710,51043
6711,51050
6712,51052
6713,51053
6714,51056
6715,51068
6716,51069
6717,51070
6718,51072
6719,51073
6720,51074
6721,51076
6722,51077
6723,51079
6724,51081
6725,51082
6726,51083
6727,51085
6728,51086
6729,51087
6730,51090
6731,51094
6732,51096
6733,51097
6734,51099
6735,51100
6736,51103
6737,51105
6738,51108
6739,51109
6740,51110
6741,51116
6742,51117
6743,51123
6744,51124
6745,51127
6746,51128
6747,51129
6748,51133
6749,51135
6750,51141
6751,51142
6752,51143
6753,51144
6754,51146
6755,51147
6756,51150
6757,51151
6758,51154
6759,51156
6760,51157
6761,51160
6762,51161
6763,51162
6764,51164
6765,51167
6766,51170
6767,51171
6768,51174
6769,51176
6770,51177
6771,51179
6772,51181
6773,51182
6774,51185
6775,51191
6776,51192
6777,51193
6778,51195
6779,51196
6780,51200
6781,51203
6782,51205
6783,51207
6784,51208
6785,51218
6786,51222
6787,51227
6788,51228
6789,51230
6790,51231
6791,51232
6792,51265
6793,51267
6794,51268
6795,51271
6796,51272
6797,51274
6798,51276
6799,51278
6800,51279
6801,51280
6802,51282
6803,51283
6804,51285
6805,51286
6806,51289
6807,51291
6808,51292
6809,51293
6810,51294
6811,51295
6812,51296
6813,51298
6814,51299
6815,51302
6816,51303
6817,51304
6818,51307
6819,51308
6820,51310
6821,51312
6822,51315
6823,51316
6824,51317
6825,51318
6826,51319
6827,51320
6828,51321
6829,51324
6830,51330
6831,51334
6832,51335
6833,51339
6834,51341
6835,51343
6836,51347
6837,51350
6838,51361
6839,51362
6840,51364
6841,51367
6842,51368
6843,51371
6844,51373
6845,51375
6846,51377
6847,51378
6848,51379
6849,51380
6850,51382
6851,51384
6852,51388
6853,51399
6854,51400
6855,51406
6856,51409
6857,51411
6858,51412
6859,51421
6860,51422
6861,51427
6862,51428
6863,51433
6864,51435
6865,51439
6866,51440
6867,51444
6868,51449
6869,51450
6870,51454
6871,51455
6872,51458
6873,51460
6874,51465
6875,51466
6876,51474
6877,51475
6878,51477
6879,51499
6880,51506
6881,51510
6882,51512
6883,51513
6884,51514
6885,51517
6886,51533
6887,51542
6888,51547
6889,51548
6890,51550
6891,51552
6892,51555
6893,51559
6894,51560
6895,51561
6896,51562
6897,51569
6898,51574
6899,51575
6900,51582
6901,51586
6902,51588
6903,51592
6904,51596
6905,51599
6906,51601
6907,51604
6908,51606
6909,51611
6910,51614
6911,51619
6912,51621
6913,51626
6914,51635
6915,51642
6916,51646
6917,51650
6918,51651
6919,51654
6920,51657
6921,51659
6922,51666
6923,51673
6924,51686
6925,51690
6926,51693
6927,51696
6928,51700
6929,51701
6930,51702
6931,51703
6932,51704
6933,51705
6934,51706
6935,51710
6936,51715
6937,51719
6938,51720
6939,51728
6940,51729
6941,51733
6942,51741
6943,51742
6944,51744
6945,51750
6946,51751
6947,51759
6948,51760
6949,51761
6950,51762
6951,51764
6952,51768
6953,51773
6954,51778
6955,51805
6956,51806
6957,51807
6958,51809
6959,53335
6960,53339
6961,53340
6962,53343
6963,53346
6964,53347
6965,53353
6966,53358
6967,53371
6968,53373
6969,53405
6970,53407
6971,53615
6972,53616
6973,53635
6974,53822
6975,53826
6976,53827
6977,53829
6978,53832
6979,53836
6980,53838
6981,53904
6982,53905
6983,53916
6984,53918
6985,53919
6986,53944
6987,53947
6988,54014
6989,54020
6990,54039
6991,54101
6992,54107
6993,54112
6994,54148
6995,54149
6996,54165
6997,54187
6998,54205
6999,54207
7000,54209
7001,54210
7002,54344
7003,54345
7004,54346
7005,54360
7006,54361
7007,54363
7008,54386
7009,54407
7010,54432
7011,54434
7012,54436
7013,54438
7014,54442
7015,54453
7016,54465
7017,54472
7018,54474
7019,54475
7020,54476
7021,54477
7022,54487
7023,54494
7024,54496
7025,54498
7026,54499
7027,54504
7028,54505
7029,54509
7030,54512
7031,54514
7032,54529
7033,54535
7034,54538
7035,54541
7036,54543
7037,54544
7038,54546
7039,54551
7040,54554
7041,54555
7042,54556
7043,54558
7044,54566
7045,54576
7046,54583
7047,54584
7048,54585
7049,54596
7050,54606
7051,54619
7052,54623
7053,54662
7054,54664
7055,54665
7056,54674
7057,54676
7058,54677
7059,54682
7060,54700
7061,54714
7062,54716
7063,54726
7064,54732
7065,54733
7066,54737
7067,54738
7068,54739
7069,54741
7070,54752
7071,54758
7072,54766
7073,54768
7074,54769
7075,54778
7076,54780
7077,54784
7078,54788
7079,54793
7080,54795
7081,54796
7082,54797
7083,54798
7084,54799
7085,54800
7086,54805
7087,54810
7088,54811
7089,54812
7090,54815
7091,54819
7092,54820
7093,54828
7094,54829
7095,54832
7096,54834
7097,54839
7098,54840
7099,54847
7100,54849
7101,54850
7102,54851
7103,54852
7104,54854
7105,54858
7106,54861
7107,54862
7108,54865
7109,54866
7110,54870
7111,54872
7112,54873
7113,54878
7114,54879
7115,54881
7116,54884
7117,54894
7118,54897
7119,54898
7120,54900
7121,54901
7122,54902
7123,54903
7124,54905
7125,54910
7126,54913
7127,54915
7128,54918
7129,54922
7130,54923
7131,54927
7132,54929
7133,54937
7134,54938
7135,54939
7136,54941
7137,54948
7138,54951
7139,54955
7140,54956
7141,54957
7142,54959
7143,54961
7144,54962
7145,54963
7146,54964
7147,54968
7148,54970
7149,54971
7150,54972
7151,54974
7152,54976
7153,54977
7154,54980
7155,54982
7156,54985
7157,54989
7158,54991
7159,54993
7160,54995
7161,54997
7162,55000
7163,55001
7164,55002
7165,55005
7166,55007
7167,55011
7168,55012
7169,55014
7170,55015
7171,55022
7172,55023
7173,55024
7174,55027
7175,55028
7176,55032
7177,55033
7178,55034
7179,55036
7180,55038
7181,55039
7182,55040
7183,55041
7184,55052
7185,55055
7186,55062
7187,55063
7188,55068
7189,55071
7190,55072
7191,55074
7192,55076
7193,55079
7194,55080
7195,55081
7196,55089
7197,55090
7198,55092
7199,55094
7200,55103
7201,55105
7202,55106
7203,55108
7204,55109
7205,55111
7206,55113
7207,55116
7208,55117
7209,55119
7210,55124
7211,55131
7212,55133
7213,55139
7214,55140
7215,55143
7216,55144
7217,55145
7218,55146
7219,55151
7220,55152
7221,55153
7222,55156
7223,55157
7224,55160
7225,55161
7226,55163
7227,55165
7228,55166
7229,55168
7230,55173
7231,55175
7232,55176
7233,55179
7234,55183
7235,55186
7236,55188
7237,55191
7238,55192
7239,55193
7240,55198
7241,55200
7242,55203
7243,55204
7244,55205
7245,55207
7246,55208
7247,55210
7248,55212
7249,55213
7250,55222
7251,55223
7252,55224
7253,55226
7254,55227
7255,55229
7256,55231
7257,55234
7258,55239
7259,55240
7260,55244
7261,55246
7262,55247
7263,55249
7264,55254
7265,55255
7266,55256
7267,55258
7268,55270
7269,55272
7270,55273
7271,55274
7272,55275
7273,55278
7274,55280
7275,55281
7276,55283
7277,55286
7278,55287
7279,55289
7280,55290
7281,55293
7282,55294
7283,55295
7284,55296
7285,55297
7286,55298
7287,55301
7288,55303
7289,55308
7290,55311
7291,55312
7292,55314
7293,55315
7294,55316
7295,55322
7296,55323
7297,55324
7298,55327
7299,55329
7300,55333
7301,55334
7302,55335
7303,55336
7304,55340
7305,55343
7306,55346
7307,55347
7308,55351
7309,55353
7310,55359
7311,55361
7312,55364
7313,55365
7314,55374
7315,55379
7316,55384
7317,55422
7318,55423
7319,55450
7320,55486
7321,55500
7322,55501
7323,55503
7324,55507
7325,55508
7326,55510
7327,55512
7328,55520
7329,55521
7330,55526
7331,55539
7332,55540
7333,55544
7334,55554
7335,55556
7336,55567
7337,55584
7338,55585
7339,55589
7340,55602
7341,55607
7342,55608
7343,55611
7344,55615
7345,55617
7346,55620
7347,55621
7348,55624
7349,55625
7350,55627
7351,55629
7352,55630
7353,55631
7354,55633
7355,55635
7356,55640
7357,55643
7358,55644
7359,55647
7360,55650
7361,55653
7362,55654
7363,55655
7364,55658
7365,55660
7366,55661
7367,55662
7368,55663
7369,55667
7370,55669
7371,55679
7372,55681
7373,55686
7374,55690
7375,55691
7376,55692
7377,55695
7378,55697
7379,55699
7380,55703
7381,55704
7382,55705
7383,55707
7384,55709
7385,55715
7386,55716
7387,55718
7388,55720
7389,55721
7390,55722
7391,55723
7392,55727
7393,55729
7394,55732
7395,55733
7396,55734
7397,55737
7398,55738
7399,55740
7400,55741
7401,55742
7402,55743
7403,55746
7404,55748
7405,55750
7406,55753
7407,55754
7408,55755
7409,55756
7410,55759
7411,55760
7412,55763
7413,55764
7414,55768
7415,55769
7416,55770
7417,55775
7418,55781
7419,55786
7420,55788
7421,55794
7422,55795
7423,55800
7424,55801
7425,55802
7426,55805
7427,55806
7428,55810
7429,55813
7430,55815
7431,55816
7432,55819
7433,55825
7434,55830
7435,55832
7436,55833
7437,55835
7438,55837
7439,55839
7440,55840
7441,55843
7442,55844
7443,55846
7444,55847
7445,55850
7446,55851
7447,55852
7448,55854
7449,55858
7450,55863
7451,55867
7452,55870
7453,55884
7454,55885
7455,55890
7456,55891
7457,55892
7458,55893
7459,55898
7460,55901
7461,55907
7462,55930
7463,55937
7464,55954
7465,55957
7466,55958
7467,55966
7468,55970
7469,55972
7470,55973
7471,55975
7472,56034
7473,56061
7474,56100
7475,56105
7476,56106
7477,56107
7478,56112
7479,56114
7480,56124
7481,56128
7482,56130
7483,56139
7484,56142
7485,56143
7486,56145
7487,56146
7488,56154
7489,56155
7490,56163
7491,56165
7492,56244
7493,56253
7494,56257
7495,56259
7496,56260
7497,56269
7498,56288
7499,56301
7500,56302
7501,56311
7502,56341
7503,56342
7504,56344
7505,56475
7506,56478
7507,56547
7508,56603
7509,56606
7510,56616
7511,56623
7512,56647
7513,56648
7514,56650
7515,56654
7516,56659
7517,56660
7518,56667
7519,56673
7520,56674
7521,56676
7522,56681
7523,56729
7524,56731
7525,56829
7526,56833
7527,56834
7528,56848
7529,56889
7530,56890
7531,56891
7532,56894
7533,56895
7534,56897
7535,56898
7536,56899
7537,56901
7538,56902
7539,56904
7540,56905
7541,56906
7542,56910
7543,56913
7544,56914
7545,56915
7546,56920
7547,56922
7548,56924
7549,56925
7550,56928
7551,56929
7552,56938
7553,56940
7554,56943
7555,56944
7556,56945
7557,56951
7558,56955
7559,56957
7560,56965
7561,56967
7562,56980
7563,56981
7564,56986
7565,56992
7566,56993
7567,56994
7568,56996
7569,56998
7570,56999
7571,57003
7572,57016
7573,57018
7574,57019
7575,57030
7576,57037
7577,57045
7578,57047
7579,57050
7580,57053
7581,57060
7582,57062
7583,57084
7584,57088
7585,57089
7586,57092
7587,57097
7588,57099
7589,57102
7590,57104
7591,57105
7592,57107
7593,57109
7594,57111
7595,57117
7596,57118
7597,57122
7598,57124
7599,57125
7600,57128
7601,57134
7602,57140
7603,57142
7604,57147
7605,57149
7606,57151
7607,57152
7608,57157
7609,57158
7610,57161
7611,57171
7612,57172
7613,57175
7614,57178
7615,57180
7616,57188
7617,57191
7618,57192
7619,57194
7620,57198
7621,57205
7622,57215
7623,57226
7624,57332
7625,57333
7626,57336
7627,57337
7628,57338
7629,57343
7630,57348
7631,57396
7632,57402
7633,57403
7634,57404
7635,57405
7636,57406
7637,57415
7638,57418
7639,57419
7640,57446
7641,57447
7642,57468
7643,57470
7644,57472
7645,57473
7646,57509
7647,57513
7648,57515
7649,57538
7650,57556
7651,57570
7652,57572
7653,57573
7654,57576
7655,57596
7656,57610
7657,57626
7658,57645
7659,57657
7660,57658
7661,57663
7662,57664
7663,57665
7664,57669
7665,57680
7666,57715
7667,57716
7668,57720
7669,57731
7670,57758
7671,57761
7672,57763
7673,57787
7674,57798
7675,57799
7676,57804
7677,57817
7678,57818
7679,57819
7680,57820
7681,57823
7682,57827
7683,57834
7684,57835
7685,57862
7686,57863
7687,58155
7688,58157
7689,58158
7690,58189
7691,58190
7692,58473
7693,58477
7694,58478
7695,58486
7696,58487
7697,58488
7698,58494
7699,58495
7700,58498
7701,58500
7702,58504
7703,58510
7704,58511
7705,58528
7706,58529
7707,58533
7708,58985
7709,59067
7710,59269
7711,59286
7712,59335
7713,59338
7714,59341
7715,59342
7716,59344
7717,59348
7718,59349
7719,59351
7720,60312
7721,60313
7722,60370
7723,60385
7724,60436
7725,60467
7726,60468
7727,60481
7728,60482
7729,60484
7730,60485
7731,60487
7732,60488
7733,60490
7734,60491
7735,60492
7736,60493
7737,60494
7738,60495
7739,60496
7740,60509
7741,60528
7742,60529
7743,60558
7744,60561
7745,60598
7746,60625
7747,60626
7748,60676
7749,60681
7750,60685
7751,60686
7752,63826
7753,63827
7754,63874
7755,63897
7756,63898
7757,63899
7758,63901
7759,63906
7760,63916
7761,63917
7762,63924
7763,63925
7764,63928
7765,63929
7766,63931
7767,63934
7768,63940
7769,63943
7770,63967
7771,63974
7772,63976
7773,63978
7774,64062
7775,64063
7776,64065
7777,64066
7778,64067
7779,64080
7780,64081
7781,64083
7782,64084
7783,64087
7784,64089
7785,64091
7786,64096
7787,64100
7788,64110
7789,64111
7790,64112
7791,64114
7792,64116
7793,64121
7794,64127
7795,64129
7796,64130
7797,64131
7798,64132
7799,64135
7800,64137
7801,64151
7802,64170
7803,64174
7804,64180
7805,64208
7806,64210
7807,64211
7808,64215
7809,64216
7810,64218
7811,64220
7812,64222
7813,64231
7814,64232
7815,64236
7816,64240
7817,64318
7818,64320
7819,64321
7820,64324
7821,64342
7822,64343
7823,64344
7824,64359
7825,64374
7826,64376
7827,64377
7828,64386
7829,64393
7830,64400
7831,64405
7832,64410
7833,64418
7834,64421
7835,64422
7836,64427
7837,64429
7838,64431
7839,64446
7840,64579
7841,64581
7842,64582
7843,64598
7844,64600
7845,64601
7846,64682
7847,64689
7848,64693
7849,64699
7850,64708
7851,64718
7852,64746
7853,64747
7854,64750
7855,64759
7856,64761
7857,64766
7858,64777
7859,64778
7860,64780
7861,64781
7862,64783
7863,64785
7864,64794
7865,64795
7866,64800
7867,64806
7868,64834
7869,64837
7870,64838
7871,64847
7872,64848
7873,64852
7874,64856
7875,64858
7876,64863
7877,64866
7878,64895
7879,64897
7880,64919
7881,64921
7882,64924
7883,64927
7884,64960
7885,64963
7886,64975
7887,64976
7888,64981
7889,65003
7890,65005
7891,65009
7892,65018
7893,65055
7894,65057
7895,65080
7896,65082
7897,65083
7898,65084
7899,65094
7900,65095
7901,65108
7902,65110
7903,65117
7904,65123
7905,65125
7906,65258
7907,65979
7908,65980
7909,65981
7910,65982
7911,65985
7912,65987
7913,65988
7914,65989
7915,65993
7916,65999
7917,66002
7918,66008
7919,66035
7920,66036
7921,78986
7922,78987
7923,78989
7924,78990
7925,78991
7926,78992
7927,78994
7928,78997
7929,78999
7930,79001
7931,79003
7932,79005
7933,79006
7934,79007
7935,79009
7936,79019
7937,79020
7938,79022
7939,79023
7940,79026
7941,79029
7942,79037
7943,79038
7944,79042
7945,79047
7946,79048
7947,79050
7948,79053
7949,79054
7950,79056
7951,79058
7952,79065
7953,79071
7954,79072
7955,79073
7956,79074
7957,79078
7958,79080
7959,79083
7960,79084
7961,79087
7962,79088
7963,79089
7964,79090
7965,79092
7966,79094
7967,79098
7968,79109
7969,79132
7970,79139
7971,79140
7972,79145
7973,79147
7974,79152
7975,79153
7976,79155
7977,79156
7978,79158
7979,79159
7980,79169
7981,79171
7982,79174
7983,79175
7984,79176
7985,79177
7986,79180
7987,79187
7988,79188
7989,79228
7990,79368
7991,79369
7992,79370
7993,79400
7994,79411
7995,79412
7996,79413
7997,79414
7998,79442
7999,79443
8000,79444
8001,79446
8002,79571
8003,79573
8004,79574
8005,79575
8006,79577
8007,79582
8008,79585
8009,79586
8010,79587
8011,79590
8012,79595
8013,79602
8014,79605
8015,79608
8016,79616
8017,79618
8018,79621
8019,79623
8020,79628
8021,79629
8022,79634
8023,79635
8024,79637
8025,79639
8026,79641
8027,79643
8028,79646
8029,79648
8030,79654
8031,79657
8032,79661
8033,79663
8034,79665
8035,79666
8036,79668
8037,79669
8038,79671
8039,79672
8040,79673
8041,79677
8042,79679
8043,79683
8044,79685
8045,79689
8046,79690
8047,79693
8048,79694
8049,79695
8050,79703
8051,79711
8052,79712
8053,79714
8054,79717
8055,79720
8056,79723
8057,79724
8058,79725
8059,79728
8060,79731
8061,79733
8062,79734
8063,79735
8064,79738
8065,79739
8066,79745
8067,79746
8068,79748
8069,79751
8070,79752
8071,79753
8072,79754
8073,79755
8074,79758
8075,79759
8076,79760
8077,79762
8078,79763
8079,79767
8080,79770
8081,79774
8082,79778
8083,79789
8084,79797
8085,79801
8086,79803
8087,79805
8088,79810
8089,79811
8090,79812
8091,79816
8092,79818
8093,79828
8094,79833
8095,79837
8096,79838
8097,79839
8098,79840
8099,79841
8100,79843
8101,79844
8102,79845
8103,79849
8104,79853
8105,79858
8106,79861
8107,79865
8108,79867
8109,79870
8110,79871
8111,79872
8112,79875
8113,79877
8114,79882
8115,79883
8116,79884
8117,79885
8118,79891
8119,79893
8120,79894
8121,79896
8122,79897
8123,79901
8124,79905
8125,79906
8126,79908
8127,79913
8128,79915
8129,79918
8130,79929
8131,79930
8132,79931
8133,79932
8134,79933
8135,79939
8136,79943
8137,79944
8138,79946
8139,79947
8140,79954
8141,79955
8142,79957
8143,79959
8144,79961
8145,79966
8146,79968
8147,79973
8148,79980
8149,79981
8150,79982
8151,79989
8152,79990
8153,80005
8154,80007
8155,80008
8156,80010
8157,80014
8158,80019
8159,80020
8160,80021
8161,80023
8162,80025
8163,80032
8164,80036
8165,80045
8166,80055
8167,80063
8168,80095
8169,80108
8170,80110
8171,80111
8172,80117
8173,80124
8174,80128
8175,80131
8176,80142
8177,80145
8178,80149
8179,80150
8180,80152
8181,80153
8182,80173
8183,80174
8184,80176
8185,80177
8186,80184
8187,80196
8188,80198
8189,80199
8190,80201
8191,80204
8192,80206
8193,80207
8194,80208
8195,80210
8196,80212
8197,80213
8198,80219
8199,80222
8200,80227
8201,80228
8202,80230
8203,80235
8204,80237
8205,80254
8206,80263
8207,80267
8208,80271
8209,80273
8210,80303
8211,80305
8212,80308
8213,80310
8214,80317
8215,80319
8216,80321
8217,80323
8218,80324
8219,80328
8220,80329
8221,80335
8222,80339
8223,80342
8224,80345
8225,80346
8226,80347
8227,80349
8228,80350
8229,80351
8230,80352
8231,80380
8232,80704
8233,80705
8234,80724
8235,80736
8236,80740
8237,80742
8238,80745
8239,80746
8240,80755
8241,80757
8242,80758
8243,80762
8244,80764
8245,80765
8246,80774
8247,80775
8248,80776
8249,80777
8250,80781
8251,80789
8252,80830
8253,80895
8254,80896
8255,81027
8256,81029
8257,81031
8258,81033
8259,81034
8260,81035
8261,81285
8262,81490
8263,81491
8264,81533
8265,81537
8266,81539
8267,81543
8268,81544
8269,81545
8270,81550
8271,81551
8272,81555
8273,81558
8274,81562
8275,81563
8276,81565
8277,81570
8278,81575
8279,81577
8280,81578
8281,81579
8282,81602
8283,81603
8284,81608
8285,81609
8286,81611
8287,81616
8288,81617
8289,81618
8290,81619
8291,81621
8292,81623
8293,81628
8294,81631
8295,81688
8296,81689
8297,81693
8298,81697
8299,81788
8300,81789
8301,81790
8302,81796
8303,81797
8304,81831
8305,81839
8306,81847
8307,81848
8308,81849
8309,81853
8310,81855
8311,81856
8312,81858
8313,81873
8314,81875
8315,81890
8316,81930
8317,81932
8318,83439
8319,83442
8320,83445
8321,83446
8322,83447
8323,83448
8324,83451
8325,83452
8326,83461
8327,83463
8328,83464
8329,83468
8330,83475
8331,83478
8332,83480
8333,83482
8334,83638
8335,83658
8336,83660
8337,83700
8338,83714
8339,83729
8340,83737
8341,83743
8342,83759
8343,83937
8344,83942
8345,83988
8346,83990
8347,84033
8348,84079
8349,84124
8350,84135
8351,84168
8352,84172
8353,84193
8354,84196
8355,84223
8356,84224
8357,84271
8358,84272
8359,84296
8360,84516
8361,84525
8362,84561
8363,84617
8364,84619
8365,84669
8366,84720
8367,84722
8368,84733
8369,84759
8370,84790
8371,84818
8372,84823
8373,84851
8374,84861
8375,84869
8376,84901
8377,84908
8378,84914
8379,84951
8380,84975
8381,84986
8382,85359
8383,85360
8384,85377
8385,85453
8386,89781
8387,89795
8388,89797
8389,89845
8390,89870
8391,89874
8392,89910
8393,89941
8394,90011
8395,90233
8396,90326
8397,90411
8398,90480
8399,90627
8400,90806
8401,90864
8402,90956
8403,90957
8404,91137
8405,91369
8406,91373
8407,91445
8408,91543
8409,91647
8410,91746
8411,91752
8412,91754
8413,91860
8414,91949
8415,91977
8416,92104
8417,92140
8418,92483
8419,92579
8420,92595
8421,92856
8422,93129
8423,93643
8424,93664
8425,94081
8426,94134
8427,96764
8428,112398
8429,112399
8430,112611
8431,112950
8432,113178
8433,113419
8434,113791
8435,114088
8436,114327
8437,114548
8438,114625
8439,114785
8440,114791
8441,114876
8442,114881
8443,114882
8444,114883
8445,114884
8446,114885
8447,114897
8448,114899
8449,114932
8450,115207
8451,115290
8452,115353
8453,115653
8454,115817
8455,116138
8456,116285
8457,116832
8458,117178
8459,117246
8460,122704
8461,122953
8462,124044
8463,124152
8464,124583
8465,124801
8466,126208
8467,126231
8468,126299
8469,126393
8470,126626
8471,127544
8472,127703
8473,129880
8474,131408
8475,131566
8476,131578
8477,133619
8478,135138
8479,140459
8480,140460
8481,140461
8482,140465
8483,140545
8484,140578
8485,140803
8486,140885
8487,145389
8488,146542
8489,146712
8490,147657
8491,147912
8492,148022
8493,149111
8494,149628
8495,150160
8496,151230
8497,151987
8498,152006
8499,154661
8500,157567
8501,157680
8502,157922
8503,158471
8504,164656
8505,168544
8506,169611
8507,170679
8508,170680
8509,171017
8510,171023
8511,171558
8512,192286
8513,192666
8514,196743
8515,199731
8516,200081
8517,200315
8518,202559
8519,203068
8520,204851
8521,205564
8522,206358
8523,221037
8524,221472
8525,221823
8526,222658
8527,222663
8528,246243
8529,253980
8530,253982
8531,254359
8532,256051
8533,256364
8534,259173
8535,259230
8536,259266
8537,261726
8538,266629
8539,283298
8540,283537
8541,283652
8542,284325
8543,284443
8544,284904
8545,285282
8546,317781
8547,339448
8548,340719
8549,342538
8550,347733
8551,347853
8552,347902
8553,348995
8554,353299
8555,353500
8556,373156
8557,373863
8558,374291
8559,374868
8560,375035
8561,376267
8562,387032
8563,388389
8564,388591
8565,399979
8566,404093
8567,404672
8568,439921
8569,727897
8570,100287932
8571,100505741
8572,100506658
8573,105375355
